text_title,address,text,file_name,file_type,unused,translation,credit,notes
Route130_Text_RodneyPostBattle,82A3300,"Your eyes have that look of someone\n
who's experienced harsh challenges\l
and won. It suits you well!$
",data\text\trainers.inc,inc_file,False,,,
Route130_Text_KatieIntro,82A3363,"In the deep blue sea,\n
my shattered blue heart finds\l
comfort among waves.$
",data\text\trainers.inc,inc_file,False,,,
Route130_Text_KatieDefeat,82A33AC,"Like the vast blue sea,\n
the world of POKéMON spans\l
depths beyond belief.$
",data\text\trainers.inc,inc_file,False,,,
Route130_Text_KatiePostBattle,82A33F5,"The world's children dream\n
of one day becoming\l
the POKéMON CHAMPION.$
",data\text\trainers.inc,inc_file,False,,,
Route130_Text_SantiagoIntro,82A343A,"Floating on the open sea like this…\n
It's peaceful.$
",data\text\trainers.inc,inc_file,False,,,
Route130_Text_SantiagoDefeat,82A346D,"I needed to be a little less peaceful!$
",data\text\trainers.inc,inc_file,False,,,
Route130_Text_SantiagoPostBattle,82A3494,"Swimming and battling like this…\n
I'm one happy guy…$
",data\text\trainers.inc,inc_file,False,,,
Route131_Text_RichardIntro,82A34C8,"The sea is teeming with POKéMON.\n
It's not easy swimming, I tell you.$
",data\text\trainers.inc,inc_file,False,,,
Route131_Text_RichardDefeat,82A350D,"POKéMON raised by TRAINERS are\n
seriously tough…$
",data\text\trainers.inc,inc_file,False,,,
Route131_Text_RichardPostBattle,82A353D,"Gasp… Gasp…\n
I'm wiped out…\p
The going's easy. It's the leaving\n
that's the hard part.\p
Will I have any energy left to make\n
the return trip?$
",data\text\trainers.inc,inc_file,False,,,
Route131_Text_HermanIntro,82A35C6,"The sea… The sea… The sea…\n
The sea as far as these eyes can see!\l
I'm sick and tired of the sea!$
",data\text\trainers.inc,inc_file,False,,,
Route131_Text_HermanDefeat,82A3626,"Bleah!$
",data\text\trainers.inc,inc_file,False,,,
Route131_Text_HermanPostBattle,82A362D,"Bored I am by the sea, but swim I must.\p
I'm a born swimmer!\n
That's what I am.$
",data\text\trainers.inc,inc_file,False,,,
Route131_Text_SusieIntro,82A367B,"Hi, sweetie, wait!\n
We should battle, you and I!$
",data\text\trainers.inc,inc_file,False,,,
Route131_Text_SusieDefeat,82A36AB,"You're tough in spite of the way\n
you look!$
",data\text\trainers.inc,inc_file,False,,,
Route131_Text_SusiePostBattle,82A36D6,"Did you see a guy over there who whines\n
that he's bored of the sea?\p
That's all talk.\n
He's hopelessly in love with the sea!$
",data\text\trainers.inc,inc_file,False,,,
Route131_Text_KaraIntro,82A3751,"Why do men love bathing suits so much?\p
They all ogle me!$
",data\text\trainers.inc,inc_file,False,,,
Route131_Text_KaraDefeat,82A378A,"I'm out of my depth!$
",data\text\trainers.inc,inc_file,False,,,
Route131_Text_KaraPostBattle,82A379F,"Maybe it's not my bathing suit that\n
makes men look. It must be my beauty!$
",data\text\trainers.inc,inc_file,False,,,
Route131_Text_ReliIntro,82A37E9,"RELI: We'll work together as siblings\n
to take you on!$
",data\text\trainers.inc,inc_file,False,,,
Route131_Text_ReliDefeat,82A381F,"RELI: We couldn't win even though we\n
worked together…$
",data\text\trainers.inc,inc_file,False,,,
Route131_Text_ReliPostBattle,82A3855,"RELI: The people of PACIFIDLOG are\n
together with the sea and POKéMON from\l
the time they are born.$
",data\text\trainers.inc,inc_file,False,,,
Route131_Text_ReliNotEnoughMons,82A38B7,"RELI: You don't have two POKéMON?\n
We can't enjoy a battle, then.$
",data\text\trainers.inc,inc_file,False,,,
Route131_Text_IanIntro,82A38F8,"IAN: I'm doing my best together with\n
my sis!$
",data\text\trainers.inc,inc_file,False,,,
Route131_Text_IanDefeat,82A3925,"IAN: I did my best with my sis,\n
but we still couldn't win…$
",data\text\trainers.inc,inc_file,False,,,
Route131_Text_IanPostBattle,82A3960,"IAN: You know how PACIFIDLOG is\n
a floating town?\p
So, wherever there is the sea,\n
that's a part of PACIFIDLOG!$
",data\text\trainers.inc,inc_file,False,,,
Route131_Text_IanNotEnoughMons,82A39CD,"IAN: If you have two POKéMON,\n
we'll take you on!$
",data\text\trainers.inc,inc_file,False,,,
Route131_Text_TaliaIntro,82A39FE,"If you can beat me, I'll give you some\n
great information!$
",data\text\trainers.inc,inc_file,False,,,
Route131_Text_TaliaDefeat,82A3A38,"Oh?\n
Did I lose?$
",data\text\trainers.inc,inc_file,False,,,
Route131_Text_TaliaPostBattle,82A3A48,"There is an odd place nearby.\n
There's a huge tower there.\l
Why don't you go take a look?$
",data\text\trainers.inc,inc_file,False,,,
Route131_Text_KevinIntro,82A3AA0,"The people of PACIFIDLOG are\n
a peaceful bunch.\p
They never get angry.\n
That goes for me, too.$
",data\text\trainers.inc,inc_file,False,,,
Route131_Text_KevinDefeat,82A3AFC,"Oops!$
",data\text\trainers.inc,inc_file,False,,,
Route131_Text_KevinPostBattle,82A3B02,"Tch! …Oh, wait.\n
I'm not angry. Honestly!\p
But, boy, you're strong!\n
Hahaha!$
",data\text\trainers.inc,inc_file,False,,,
Route132_Text_GilbertIntro,82A3B4C,"I used to catch colds all the time as\n
a kid, but I became totally fit after\l
I started swimming.$
",data\text\trainers.inc,inc_file,False,,,
Route132_Text_GilbertDefeat,82A3BAC,"I crave more power…$
",data\text\trainers.inc,inc_file,False,,,
Route132_Text_GilbertPostBattle,82A3BC0,"TRAINERS travel the fields and\n
mountains, so they must be fit, too.$
",data\text\trainers.inc,inc_file,False,,,
Route132_Text_DanaIntro,82A3C04,"I try not to swim where the currents\n
are too strong.$
",data\text\trainers.inc,inc_file,False,,,
Route132_Text_DanaDefeat,82A3C39,"Oh, please, no!$
",data\text\trainers.inc,inc_file,False,,,
Route132_Text_DanaPostBattle,82A3C49,"If I get swept away, I'll lose all my\n
sense of place…$
",data\text\trainers.inc,inc_file,False,,,
Route132_Text_RonaldIntro,82A3C7F,"Win or lose, you'll never know until\n
you try!$
",data\text\trainers.inc,inc_file,False,,,
Route132_Text_RonaldDefeat,82A3CAD,"Waah!\n
I sank in defeat!$
",data\text\trainers.inc,inc_file,False,,,
Route132_Text_RonaldPostBattle,82A3CC5,"I never battle when I know I'll win.\n
I like to battle at the razor's edge of\l
victory and defeat!$
",data\text\trainers.inc,inc_file,False,,,
Route132_Text_KiyoIntro,82A3D26,"I contemplate POKéMON 24 hours a day.\n
How could you possibly beat me?$
",data\text\trainers.inc,inc_file,False,,,
Route132_Text_KiyoDefeat,82A3D6C,"I lose.\n
I will concede defeat.$
",data\text\trainers.inc,inc_file,False,,,
Route132_Text_KiyoPostBattle,82A3D8B,"Urggh…\n
You're a POKéMON fanatic, aren't you?\p
You must contemplate POKéMON 24 hours\n
a day, don't you?$
",data\text\trainers.inc,inc_file,False,,,
Route132_Text_MakaylaIntro,82A3DF0,"I'm always with my husband,\n
but I can win even without him.$
",data\text\trainers.inc,inc_file,False,,,
Route132_Text_MakaylaDefeat,82A3E2C,"Oh, I guess I wasn't good enough.$
",data\text\trainers.inc,inc_file,False,,,
Route132_Text_MakaylaPostBattle,82A3E4E,"That young man over there looks just\n
like my husband when he was young.\p
He's making me blush!$
",data\text\trainers.inc,inc_file,False,,,
Route132_Text_JonathanIntro,82A3EAC,"Someone's been watching me intently.\n
Was it you?$
",data\text\trainers.inc,inc_file,False,,,
Route132_Text_JonathanDefeat,82A3EDD,"Wow!\n
That's pretty strong, all right!$
",data\text\trainers.inc,inc_file,False,,,
Route132_Text_JonathanPostBattle,82A3F03,"I can't shake this feeling that\n
someone's watching me.\p
I can't concentrate!$
",data\text\trainers.inc,inc_file,False,,,
Route132_Text_PaxtonIntro,82A3F4F,"Now where could my wife have gone?\n
I'm always with her.\l
I wonder if I can win on my own.$
",data\text\trainers.inc,inc_file,False,,,
Route132_Text_PaxtonDefeat,82A3FA8,"Ah, I see that I couldn't manage\n
to win on my own after all.$
",data\text\trainers.inc,inc_file,False,,,
Route132_Text_PaxtonPostBattle,82A3FE5,"My wife must be looking for me.\n
I'd best go find her right away.$
",data\text\trainers.inc,inc_file,False,,,
Route132_Text_DarcyIntro,82A4026,"I liked training here by myself.\n
It's awful that all these people came!$
",data\text\trainers.inc,inc_file,False,,,
Route132_Text_DarcyDefeat,82A406E,"Okay! I won't complain about other\n
people being here.$
",data\text\trainers.inc,inc_file,False,,,
Route132_Text_DarcyPostBattle,82A40A4,"I suppose I can partner up with that\n
old man and challenge that other team.$
",data\text\trainers.inc,inc_file,False,,,
Route133_Text_FranklinIntro,82A40F0,"Did the currents carry you here, too?\n
This must have been fated.\l
Let's battle!$
",data\text\trainers.inc,inc_file,False,,,
Route133_Text_FranklinDefeat,82A413F,"Strong!\n
Too much so!$
",data\text\trainers.inc,inc_file,False,,,
Route133_Text_FranklinPostBattle,82A4154,"It's just my luck that a tough TRAINER\n
like you would drift here…\l
I must be cursed…$
",data\text\trainers.inc,inc_file,False,,,
Route133_Text_DebraIntro,82A41A8,"I've led a life of woe and misery…\n
I've been cast away, and this is where\l
I've drifted…$
",data\text\trainers.inc,inc_file,False,,,
Route133_Text_DebraDefeat,82A4200,"Another loss…$
",data\text\trainers.inc,inc_file,False,,,
Route133_Text_DebraPostBattle,82A420E,"A life adrift…\n
I don't want it anymore!$
",data\text\trainers.inc,inc_file,False,,,
Route133_Text_LindaIntro,82A4236,"Welcome!\n
I've been expecting you!$
",data\text\trainers.inc,inc_file,False,,,
Route133_Text_LindaDefeat,82A4258,"No! Please!$
",data\text\trainers.inc,inc_file,False,,,
Route133_Text_LindaPostBattle,82A4264,"A strong child TRAINER…\n
That's so annoying!$
",data\text\trainers.inc,inc_file,False,,,
Route133_Text_WarrenIntro,82A4290,"I want to win like everyone else, but I\n
won't raise POKéMON like everyone else.$
",data\text\trainers.inc,inc_file,False,,,
Route133_Text_WarrenDefeat,82A42E0,"Darn it!\n
My way is still too slack!$
",data\text\trainers.inc,inc_file,False,,,
Route133_Text_WarrenPostBattle,82A4304,"It's way more fun to do things the way\n
I want than to be like everybody else.\l
I mean, that's obvious!$
",data\text\trainers.inc,inc_file,False,,,
Route133_Text_BeckIntro,82A436A,"I came all the way out here with my\n
BIRD POKéMON.$
",data\text\trainers.inc,inc_file,False,,,
Route133_Text_BeckDefeat,82A439C,"You…\n
You're stunningly cool!$
",data\text\trainers.inc,inc_file,False,,,
Route133_Text_BeckPostBattle,82A43B9,"I'd like to go back to FORTREE,\n
but I've grown to like this place, too.$
",data\text\trainers.inc,inc_file,False,,,
Route133_Text_MollieIntro,82A4401,"I must have battled thousands\n
of times. I've lost count.$
",data\text\trainers.inc,inc_file,False,,,
Route133_Text_MollieDefeat,82A443A,"I may have lost thousands of times,\n
but a loss still stings.$
",data\text\trainers.inc,inc_file,False,,,
Route133_Text_MolliePostBattle,82A4477,"Keep at this, youngster. So you can\n
become like my husband and me.$
",data\text\trainers.inc,inc_file,False,,,
Route133_Text_ConorIntro,82A44BA,"Young people are too happy to go with\n
the flow. They're without direction.$
",data\text\trainers.inc,inc_file,False,,,
Route133_Text_ConorDefeat,82A4505,"You have a firm sense of purpose.$
",data\text\trainers.inc,inc_file,False,,,
Route133_Text_ConorPostBattle,82A4527,"Don't let others lead you astray.\n
Don't lose direction as you grow older.$
",data\text\trainers.inc,inc_file,False,,,
Route134_Text_JackIntro,82A4571,"Even those POKéMON that can swim are\n
carried along by the rapid currents.$
",data\text\trainers.inc,inc_file,False,,,
Route134_Text_JackDefeat,82A45BB,"Aiyeeeeh!$
",data\text\trainers.inc,inc_file,False,,,
Route134_Text_JackPostBattle,82A45C5,"I think POKéMON enjoy the fast-running\n
currents around these parts.$
",data\text\trainers.inc,inc_file,False,,,
Route134_Text_LaurelIntro,82A4609,"My LUVDISC are looking for a fun\n
match. Will you join us?$
",data\text\trainers.inc,inc_file,False,,,
Route134_Text_LaurelDefeat,82A4643,"Oopsie!$
",data\text\trainers.inc,inc_file,False,,,
Route134_Text_LaurelPostBattle,82A464B,"There's a collector who's after\n
the SCALES of LUVDISC.$
",data\text\trainers.inc,inc_file,False,,,
Route134_Text_AlexIntro,82A4682,"Okeydokey! That's enough rest, gang!\n
It's time for a match!$
",data\text\trainers.inc,inc_file,False,,,
Route134_Text_AlexDefeat,82A46BE,"Tuckered out again…$
",data\text\trainers.inc,inc_file,False,,,
Route134_Text_AlexPostBattle,82A46D2,"My BIRD POKéMON get tired quickly after\n
a long flight…$
",data\text\trainers.inc,inc_file,False,,,
Route134_Text_HitoshiIntro,82A4709,"You're a POKéMON TRAINER.\n
No need for words. We battle now.$
",data\text\trainers.inc,inc_file,False,,,
Route134_Text_HitoshiDefeat,82A4745,"… … … … … …\n
… … … … … …$
",data\text\trainers.inc,inc_file,False,,,
Route134_Text_HitoshiPostBattle,82A475D,"It was I who challenged you, and yet\n
I lost. I am deeply shamed…$
",data\text\trainers.inc,inc_file,False,,,
Route134_Text_AaronIntro,82A479E,"The savage tide in this area serves to\n
make us stronger than ever.$
",data\text\trainers.inc,inc_file,False,,,
Route134_Text_AaronDefeat,82A47E1,"I willingly concede defeat.$
",data\text\trainers.inc,inc_file,False,,,
Route134_Text_AaronPostBattle,82A47FD,"We will return for more training at\n
METEOR FALLS.\p
If you'd like, you should go, too.\n
It will definitely toughen you up!$
",data\text\trainers.inc,inc_file,False,,,
Route134_Text_KelvinIntro,82A4875,"O-our boat!\n
The tide carried it away!$
",data\text\trainers.inc,inc_file,False,,,
Route134_Text_KelvinDefeat,82A489B,"Awawawawah!\n
Please, stop! Please!$
",data\text\trainers.inc,inc_file,False,,,
Route134_Text_KelvinPostBattle,82A48BD,"If we can't SURF, how are we supposed\n
to get home?\p
Actually, I know a fainted POKéMON\n
can still SURF, but it feels wrong.$
",data\text\trainers.inc,inc_file,False,,,
Route134_Text_MarleyIntro,82A4937,"Can your POKéMON dodge our\n
lightning-quick attacks?$
",data\text\trainers.inc,inc_file,False,,,
Route134_Text_MarleyDefeat,82A496B,"I never knew such a technique existed!\n
You've defeated us thoroughly.$
",data\text\trainers.inc,inc_file,False,,,
Route134_Text_MarleyPostBattle,82A49B1,"I haven't lost my passion for speed.\n
I will try harder.$
",data\text\trainers.inc,inc_file,False,,,
Route134_Text_ReynaIntro,82A49E9,"My POKéMON can't be taken down\n
easily!$
",data\text\trainers.inc,inc_file,False,,,
Route134_Text_ReynaDefeat,82A4A10,"You're kidding!\n
Explain how I lost!$
",data\text\trainers.inc,inc_file,False,,,
Route134_Text_ReynaPostBattle,82A4A34,"Haha!\n
You won, all right!\p
I'll work my way back up by taking on\n
TRAINERS I happen to meet!$
",data\text\trainers.inc,inc_file,False,,,
Route134_Text_HudsonIntro,82A4A8F,"Listen, have you seen another SAILOR\n
around here?$
",data\text\trainers.inc,inc_file,False,,,
Route134_Text_HudsonDefeat,82A4AC1,"Now, that's something!$
",data\text\trainers.inc,inc_file,False,,,
Route134_Text_HudsonPostBattle,82A4AD8,"Our boat drifted out to sea.\p
My buddy's a timid fellow, so I'm\n
worried about him.$
",data\text\trainers.inc,inc_file,False,,,
gTrickHouse_Mechadoll_Oddish,27ECBC,"ODDISH$
",data\text\trick_house_mechadolls.inc,inc_file,False,,,
gTrickHouse_Mechadoll_Poochyena,27ECC3,"POOCHYENA$
",data\text\trick_house_mechadolls.inc,inc_file,False,,,
gTrickHouse_Mechadoll_Taillow,27ECCD,"TAILLOW$
",data\text\trick_house_mechadolls.inc,inc_file,False,,,
gTrickHouse_Mechadoll_Azurill,27ECD5,"AZURILL$
",data\text\trick_house_mechadolls.inc,inc_file,False,,,
gTrickHouse_Mechadoll_Lotad,27ECDD,"LOTAD$
",data\text\trick_house_mechadolls.inc,inc_file,False,,,
gTrickHouse_Mechadoll_Wingull,27ECE3,"WINGULL$
",data\text\trick_house_mechadolls.inc,inc_file,False,,,
gTrickHouse_Mechadoll_Dustox,27ECEB,"DUSTOX$
",data\text\trick_house_mechadolls.inc,inc_file,False,,,
gTrickHouse_Mechadoll_Zubat,27ECF2,"ZUBAT$
",data\text\trick_house_mechadolls.inc,inc_file,False,,,
gTrickHouse_Mechadoll_Nincada,27ECF8,"NINCADA$
",data\text\trick_house_mechadolls.inc,inc_file,False,,,
gTrickHouse_Mechadoll_Ralts,27ED00,"RALTS$
",data\text\trick_house_mechadolls.inc,inc_file,False,,,
gTrickHouse_Mechadoll_Zigzagoon,27ED06,"ZIGZAGOON$
",data\text\trick_house_mechadolls.inc,inc_file,False,,,
gTrickHouse_Mechadoll_Slakoth,27ED10,"SLAKOTH$
",data\text\trick_house_mechadolls.inc,inc_file,False,,,
gTrickHouse_Mechadoll_Poochyena2,27ED18,"POOCHYENA$
",data\text\trick_house_mechadolls.inc,inc_file,False,,,
gTrickHouse_Mechadoll_Shroomish,27ED22,"SHROOMISH$
",data\text\trick_house_mechadolls.inc,inc_file,False,,,
gTrickHouse_Mechadoll_Zigzagoon2,27ED2C,"ZIGZAGOON$
",data\text\trick_house_mechadolls.inc,inc_file,False,,,
gTrickHouse_Mechadoll_Poochyena3,27ED36,"POOCHYENA$
",data\text\trick_house_mechadolls.inc,inc_file,False,,,
gTrickHouse_Mechadoll_Zubat2,27ED40,"ZUBAT$
",data\text\trick_house_mechadolls.inc,inc_file,False,,,
gTrickHouse_Mechadoll_Carvanha,27ED46,"CARVANHA$
",data\text\trick_house_mechadolls.inc,inc_file,False,,,
gTrickHouse_Mechadoll_BurnHeal,27ED4F,"BURN HEAL$
",data\text\trick_house_mechadolls.inc,inc_file,False,,,
gTrickHouse_Mechadoll_HarborMail,27ED59,"HARBOR MAIL$
",data\text\trick_house_mechadolls.inc,inc_file,False,,,
gTrickHouse_Mechadoll_SamePrice,27ED65,"Same price$
",data\text\trick_house_mechadolls.inc,inc_file,False,,,
gTrickHouse_Mechadoll_60Yen,27ED70,"¥60$
",data\text\trick_house_mechadolls.inc,inc_file,False,,,
gTrickHouse_Mechadoll_55Yen,27ED74,"¥55$
",data\text\trick_house_mechadolls.inc,inc_file,False,,,
gTrickHouse_Mechadoll_Nothing,27ED78,"Nothing$
",data\text\trick_house_mechadolls.inc,inc_file,False,,,
gTrickHouse_Mechadoll_CostMore,27ED80,"They will cost more.$
",data\text\trick_house_mechadolls.inc,inc_file,False,,,
gTrickHouse_Mechadoll_CostLess,27ED95,"They will cost less.$
",data\text\trick_house_mechadolls.inc,inc_file,False,,,
gTrickHouse_Mechadoll_SamePrice2,27EDAA,"Same price$
",data\text\trick_house_mechadolls.inc,inc_file,False,,,
gTrickHouse_Mechadoll_Male,27EDB5,"Male$
",data\text\trick_house_mechadolls.inc,inc_file,False,,,
gTrickHouse_Mechadoll_Female,27EDBA,"Female$
",data\text\trick_house_mechadolls.inc,inc_file,False,,,
gTrickHouse_Mechadoll_Neither,27EDC1,"Neither$
",data\text\trick_house_mechadolls.inc,inc_file,False,,,
gTrickHouse_Mechadoll_ElderlyMen,27EDC9,"Elderly men$
",data\text\trick_house_mechadolls.inc,inc_file,False,,,
gTrickHouse_Mechadoll_ElderlyLadies,27EDD5,"Elderly ladies$
",data\text\trick_house_mechadolls.inc,inc_file,False,,,
gTrickHouse_Mechadoll_SameNumber,27EDE4,"Same number$
",data\text\trick_house_mechadolls.inc,inc_file,False,,,
gTrickHouse_Mechadoll_None,27EDF0,"None$
",data\text\trick_house_mechadolls.inc,inc_file,False,,,
gTrickHouse_Mechadoll_One,27EDF5,"1$
",data\text\trick_house_mechadolls.inc,inc_file,False,,,
gTrickHouse_Mechadoll_Two,27EDF7,"2$
",data\text\trick_house_mechadolls.inc,inc_file,False,,,
gTrickHouse_Mechadoll_Two2,27EDF9,"2$
",data\text\trick_house_mechadolls.inc,inc_file,False,,,
gTrickHouse_Mechadoll_Three,27EDFB,"3$
",data\text\trick_house_mechadolls.inc,inc_file,False,,,
gTrickHouse_Mechadoll_Four,27EDFD,"4$
",data\text\trick_house_mechadolls.inc,inc_file,False,,,
gTrickHouse_Mechadoll_Six,27EDFF,"6$
",data\text\trick_house_mechadolls.inc,inc_file,False,,,
gTrickHouse_Mechadoll_Seven,27EE01,"7$
",data\text\trick_house_mechadolls.inc,inc_file,False,,,
gTrickHouse_Mechadoll_Eight,27EE03,"8$
",data\text\trick_house_mechadolls.inc,inc_file,False,,,
gTrickHouse_Mechadoll_Six2,27EE05,"6$
",data\text\trick_house_mechadolls.inc,inc_file,False,,,
gTrickHouse_Mechadoll_Seven2,27EE07,"7$
",data\text\trick_house_mechadolls.inc,inc_file,False,,,
gTrickHouse_Mechadoll_Eight2,27EE09,"8$
",data\text\trick_house_mechadolls.inc,inc_file,False,,,
LilycoveCity_ContestLobby_Text_InterviewRequest,827EF15,"Oh, hello! You were in a POKéMON\n
CONTEST, weren't you?\l
It's easy to tell from your POKéMON.\p
I'm a reporter. I'm working on a story\n
on POKéMON CONTESTS.\p
If I may, would you be willing to answer\n
a few questions?$
",data\text\tv.inc,inc_file,False,,,
LilycoveCity_ContestLobby_Text_DescribeContest,827EFE7,"Oh, you will?\n
Thank you.\p
Briefly, how would you describe the\n
CONTEST you just entered?$
",data\text\tv.inc,inc_file,False,,,
LilycoveCity_ContestLobby_Text_WhatImageWhenYouHearX,827F03E,"Ah, I see.\n
That's a very edifying comment.\p
You get a good feel for what\n
the CONTEST was like.\p
I've got one last question.\p
When you hear the word “{STR_VAR_2},”\n
what image do you get?$
",data\text\tv.inc,inc_file,False,,,
LilycoveCity_ContestLobby_Text_ThatsAllForInterview,827F0EC,"I see!\p
So that's how you imagine the concept\n
of “{STR_VAR_2}” to be.\p
Thank you!\n
You've given me some good ideas.\p
I think I can write a good story on\n
POKéMON CONTESTS now.\p
Maybe, just maybe, this story will even\n
make it to television.\l
I hope you'll look forward to it!$
",data\text\tv.inc,inc_file,False,,,
LilycoveCity_ContestLobby_Text_PleaseDoShareStoryWithMe,827F1EF,"Oh, too bad…\p
Well, if you come across a good story,\n
please do share it with me.$
",data\text\tv.inc,inc_file,False,,,
LilycoveCity_ContestLobby_Text_LookingForwardToNextContest,827F23F,"I'll be looking forward to your next\n
POKéMON CONTEST.$
",data\text\tv.inc,inc_file,False,,,
gTVBravoTrainerText00,0827F275,"Yeah!\n
It's BRAVO TRAINER time!\p
Today, we're going to profile a POKéMON\n
belonging to {STR_VAR_1}.\p
Now, this POKéMON boasts a {STR_VAR_3}\n
Rank in the {STR_VAR_2} Category.$
",data\text\tv.inc,inc_file,False,,,
gTVBravoTrainerText01,0827F304,"Introducing {STR_VAR_2} the\n
{STR_VAR_1}!\p
The nickname {STR_VAR_2}…\p
Even the nickname exudes an air that\n
proclaims “{STR_VAR_3}”!$
",data\text\tv.inc,inc_file,False,,,
gTVBravoTrainerText02,0827F361,"Anyway, when the TRAINER {STR_VAR_1}\n
entered the POKéMON in a CONTEST,\l
we managed to get a few impassioned\l
quotes about the trusty partner.$
",data\text\tv.inc,inc_file,False,,,
gTVBravoTrainerText03,0827F3E4,"Asked about the CONTEST afterwards,\n
{STR_VAR_1} happily replied with a huge\l
grin, “{STR_VAR_2}!”\p
Well, sure, {STR_VAR_1}'s POKéMON came in\n
number {STR_VAR_3} in the CONTEST.\p
That line perfectly suits {STR_VAR_1}\n
right now, I'd say!$
",data\text\tv.inc,inc_file,False,,,
gTVBravoTrainerText04,0827F49F,"Asked about the CONTEST afterwards,\n
{STR_VAR_1} replied with a tinge of\l
bitterness, “{STR_VAR_2}.”\p
Well, sure, {STR_VAR_1}'s POKéMON came in\n
number {STR_VAR_3} in the CONTEST.\p
{STR_VAR_1}'s disappointment comes across\n
loud and clear, I'd say!$
",data\text\tv.inc,inc_file,False,,,
gTVBravoTrainerText05,0827F565,"Wouldn't you also like to know what\n
{STR_VAR_1} imagines {STR_VAR_2} to be?\p
You bet we did!\n
So we asked, of course!\p
The answer is all perfectly condensed:\n
“{STR_VAR_3}!”\p
That's what the concept of {STR_VAR_2}\n
represents to {STR_VAR_1}!$
",data\text\tv.inc,inc_file,False,,,
gTVBravoTrainerText06,0827F624,"The last move {STR_VAR_2} used by\n
the {STR_VAR_1} is entirely about\l
“{STR_VAR_3}”!$
",data\text\tv.inc,inc_file,False,,,
gTVBravoTrainerText07,0827F65C,"Bravo, {STR_VAR_1}!\n
Bravo, {STR_VAR_2}!\p
I hope we can count on seeing\n
{STR_VAR_1} scale even greater heights!\p
That's all the time we have!\n
Until next time, see you!$
",data\text\tv.inc,inc_file,False,,,
gTVBravoTrainerText08,0827F6E6,"Introducing the TRAINER's {STR_VAR_1}!$
",data\text\tv.inc,inc_file,False,,,
BattleFrontier_BattleTowerLobby_Text_InterviewRequest,0827F704,"Hello! You're the TRAINER who just had\n
a battle, right?\p
I'm gathering interviews with TRAINERS\n
all over the place.\p
May I get a few words from you about\n
your impressions on battling?$
",data\text\tv.inc,inc_file,False,,,
BattleFrontier_BattleTowerLobby_Text_HowDidBattleTowerTurnOut,0827F7BA,"You will? Really?\n
Thank you!\l
Then, uh…\p
How did things turn out in\n
the BATTLE TOWER today?\p
Were you satisfied with the battle?\n
Or are you unhappy?$
",data\text\tv.inc,inc_file,False,,,
BattleFrontier_BattleTowerLobby_Text_SorryWeDisturbedYou,0827F84C,"Oh…\n
Sorry we disturbed you.\p
Please give us an interview the next\n
time you visit the BATTLE TOWER.$
",data\text\tv.inc,inc_file,False,,,
BattleFrontier_BattleTowerLobby_Text_ObviousYouHadGreatBattle,0827F8AE,"Well, of course!\p
That unmistakable look of satisfaction\n
on your face…\p
It's obvious that you've had a great\n
battle.$
",data\text\tv.inc,inc_file,False,,,
BattleFrontier_BattleTowerLobby_Text_DifficultToMakeBattleTurnOutAsPlanned,0827F921,"Oh, I see…\p
Well, it certainly is difficult to make a\n
battle turn out exactly as planned.$
",data\text\tv.inc,inc_file,False,,,
BattleFrontier_BattleTowerLobby_Text_DescribeYourBattle,0827F97A,"Oh, oh, may I ask one more question?\p
If you were to describe your\n
impressions about this battle with\l
one saying, what would it be?$
",data\text\tv.inc,inc_file,False,,,
BattleFrontier_BattleTowerLobby_Text_ThatsGreatLine,0827F9FD,"Oh, that is stunningly cool!\p
That's a great line!\n
I hope you'll do great next time, too.\p
I hope to see you again!$
",data\text\tv.inc,inc_file,False,,,
BattleFrontier_BattleTowerLobby_Text_SilentType,0827FA6F,"Oh, I see…\p
Still, being the silent type is also\n
cool, isn't it?\p
I hope you'll give me the opportunity\n
to share your thoughts again!$
",data\text\tv.inc,inc_file,False,,,
BattleFrontier_BattleTowerLobby_Text_LookingForwardToNextBattle,0827FAF3,"I'll be looking forward to your\n
next battle!$
",data\text\tv.inc,inc_file,False,,,
gTVBravoTrainerBattleTowerText00,0827FB20,"Yeah!\n
It's BRAVO TRAINER time!\p
Today, we're going to profile {STR_VAR_1},\n
who took the BATTLE TOWER challenge!\p
For the challenge, {STR_VAR_1} entered\n
one wicked {STR_VAR_2}.$
",data\text\tv.inc,inc_file,False,,,
gTVBravoTrainerBattleTowerText01,0827FBB3,"The pair set a new record of {STR_VAR_2} wins\n
in a row in {STR_VAR_1} competition!\l
Bravo, TRAINER!$
",data\text\tv.inc,inc_file,False,,,
gTVBravoTrainerBattleTowerText02,0827FC04,"The twosome finally succumbed to\n
{STR_VAR_1} in match number {STR_VAR_2}.\l
Nice try, TRAINER!\p
But, hey, it's just bad luck to run into\n
{STR_VAR_1} so early in the challenge.\p
We asked the TRAINER for impressions\n
on the match with {STR_VAR_1}.$
",data\text\tv.inc,inc_file,False,,,
gTVBravoTrainerBattleTowerText03,0827FCD1,"The twosome won it all by defeating\n
{STR_VAR_1}'s {STR_VAR_2} thoroughly.\l
Bravo, TRAINER!\p
Knocking off even {STR_VAR_1}…\n
It defies belief! Simply astounding!\p
We asked the TRAINER for impressions\n
on the moment of glory.$
",data\text\tv.inc,inc_file,False,,,
